,UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark,raw_address,country,words_in_address,pin_codes_found,states_found,street_names_found,landmarks_found,shop_house_nos_found,districts_found,village_or_citys_found
7514,ICL6300954,Shreeji Medicines,"262, Medical Complex, Sola Road, Nr Ac Cross Rd Char Rasta, Narayan Pura",Ahmedabad,380063,Gujarat,,Health,Pharmacies,23.056705,72.544951,7927412244,,09:30 AM TO 11:00 PM,,"262, medical complex, sola road, nr ac cross rd char rasta, narayan pura",india,"['nr ac cross rd char rasta', 'medical complex', '262', 'sola road', 'narayan pura']",,,"Nr ac cross rd char rasta, Sola road",Nr ac cross rd char rasta,,,Narayan pura
7515,ICL5313403,Vasupujya Dental,"B-206, Rudra Arcade, Next To Mayflower Women'S Hospital, Drive In Rd, Memnagar",Ahmedabad,380052,Gujarat,www.pediatricdentalclinic.in,Health,Clinics,23.0459352,72.5424214,9898021999,,11:00 AM TO 07:30 PM,,"b-206, rudra arcade, next to mayflower women's hospital, drive in rd, memnagar",india,"['b-206', 'drive in rd', 'rudra arcade', 'memnagar', ""next to mayflower women's hospital""]",,,,Next to mayflower women's hospital,,,
7516,ICL4624464,Sarswati Vidhya Temple,"Uttam Nagar, Nikol Gam Road, Adarsh Gali Road, Near Shri Ganesh Temple, Khodiar Nagar",Ahmedabad,382350,Gujarat,,Religion,Temples,23.036651,72.649895,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 08:00 PM,,"uttam nagar, nikol gam road, adarsh gali road, near shri ganesh temple, khodiar nagar",india,"['khodiar nagar', 'uttam nagar', 'adarsh gali road', 'nikol gam road', 'near shri ganesh temple']",,,"Adarsh gali road, Nikol gam road",Near shri ganesh temple,,,
7517,ICL4928107,D K Group Tution,"F-15, Nankram, Super Market, Sabarmati, Ram Nagar",Ahmedabad,380005,Gujarat,,Education,Coaching / Training Centers,23.0843666,72.59145,9825886717,,10:00 AM TO 10:00 PM,,"f-15, nankram, super market, sabarmati, ram nagar",india,"['sabarmati', 'nankram', 'ram nagar', 'super market', 'f-15']",,,,,,,
7518,ICL2757949,Navkar Medical Stores,"A/8-9, Subham Complex, Sunbeam Complex, Old Shardamandir, Nr Jalaram Temple, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01953943,72.56131024,7926460353,9879153172,08:30 AM TO 10:30 PM,,"a/8-9, subham complex, sunbeam complex, old shardamandir, nr jalaram temple, ellisbridge",india,"['a/8-9', 'old shardamandir', 'ellisbridge', 'nr jalaram temple', 'subham complex', 'sunbeam complex']",,Daman and Diu,,Nr jalaram temple,,,
7519,ICL2253932,Rawat Group Tutions,"310 A Wing, Himalaya Arcade, Opp Lake, Vastrapur",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.03725,72.5288,7926856007,,07:00 AM TO 10:00 AM AND 04:00 PM TO 07:00 PM,,"310 a wing, himalaya arcade, opp lake, vastrapur",india,"['vastrapur', 'opp lake', '310 a wing', 'himalaya arcade']",,,,Opp lake,,,Vastrapur
7520,ICL0079265,Dr Badge - (Ent Clinic),"A-103, Doctor House, Near Parimal Crossing, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.017827,72.558278,7926467429,,11:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,,"a-103, doctor house, near parimal crossing, ellisbridge",india,"['doctor house', 'near parimal crossing', 'a-103', 'ellisbridge']",,,,Near parimal crossing,,,
7521,ICL2323789,Dr Varsha Gupta - (Varsha Dental Clinic),"27, Ground Floor, Near Anvita Pan Parlour, Amrapali Mall, Ambli",Ahmedabad,380058,Gujarat,,Health,Doctor,23.028825,72.477893,9879845838,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,,"27, ground floor, near anvita pan parlour, amrapali mall, ambli",india,"['ground floor', 'amrapali mall', '27', 'ambli', 'near anvita pan parlour']",,,,Near anvita pan parlour,,,
7522,ICL3006606,Aheloy Tulshi Ayurvedic Store,"Mahavir Nagar Society, Behind Sardar Tower, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.036906,72.528195,9998850290,,09:00 AM TO 09:00 PM,,"mahavir nagar society, behind sardar tower, vastrapur",india,"['vastrapur', 'behind sardar tower', 'mahavir nagar society']",,,,Behind sardar tower,,,Vastrapur
7523,ICL5850678,Hariom Dog Clinic,"41, Saibaba Complex, Khokhara Road, Opp Hatkeshwar Bas Stand, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Clinics,23.006686,72.627742,9426014893,7925851221,10:00 AM TO 12:30 PM AND 06:00 PM TO 09:00 PM,,"41, saibaba complex, khokhara road, opp hatkeshwar bas stand, amraiwadi",india,"['41', 'opp hatkeshwar bas stand', 'amraiwadi', 'saibaba complex', 'khokhara road']",,,Khokhara road,Opp hatkeshwar bas stand,,,
7524,ICL7854697,Shree Unjha Pharmacy,"303, Abhishree Complex, Opposite Star Indian Bazar, Satellite Road",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.02606419,72.5234805,9825006566,,09:30 AM TO 10:00 PM,,"303, abhishree complex, opposite star indian bazar, satellite road",india,"['opposite star indian bazar', 'satellite road', '303', 'abhishree complex']",,,Satellite road,Opposite star indian bazar,,,
7525,ICL7517222,Optimist Institute,"B-16, Radhe Mall, Khokhara Circle",Ahmedabad,380008,Gujarat,www.optimistinstitute.com,Education,Coaching / Training Centers,23.00254945,72.61865596,9904040143,9662241631,08:45 AM TO 04:00 PM,,"b-16, radhe mall, khokhara circle",india,"['radhe mall', 'b-16', 'khokhara circle']",,,,,,,
7526,ICL5747582,Vyas Dr Vyosmesh L,"1782, Dwanichildren Hospit, Desai Ni Pole, Khadia",Ahmedabad,380001,Gujarat,,Health,Doctor,23.022742,72.592038,7922111252,7922141252,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,,"1782, dwanichildren hospit, desai ni pole, khadia",india,"['dwanichildren hospit', 'desai ni pole', 'khadia', '1782']",,,,,,,
7527,ICL7621513,Dr Hitesh Modi - (India Spine Hospital),"1St Floor, Rudra Arcade Helmet Circle, Drive In Road",Ahmedabad,380052,Gujarat,,Health,Doctor,23.045621,72.542018,7927467017,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"1st floor, rudra arcade helmet circle, drive in road",india,"['drive in road', 'rudra arcade helmet circle', '1st floor']",,,Drive in road,,,,
7528,ICL1847567,Prabhu Dental And Orthodontic Clinic,"4, 1St Floor, Raj Tilak Plaza, Opposite Mamta Hospital, Bhopal Road, Bopal",Ahmedabad,380058,Gujarat,,Health,Clinics,23.03000315,72.47474706,9228630030,,10:00 AM TO 12:30 PM AND 05:30 PM TO 09:00 PM,,"4, 1st floor, raj tilak plaza, opposite mamta hospital, bhopal road, bopal",india,"['bhopal road', 'bopal', 'opposite mamta hospital', 'raj tilak plaza', '4', '1st floor']",,,Bhopal road,Opposite mamta hospital,,,
7529,ICL6831458,"Monish Kohli (Bds, Mds, Goldmedalist)","15, Pallavi Row House, Opposite Meman Nagar Fire Station, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.0441954,72.5518294,7926400191,9824084814,11:00 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,,"15, pallavi row house, opposite meman nagar fire station, navrangpura",india,"['15', 'navrangpura', 'pallavi row house', 'opposite meman nagar fire station']",,,,Opposite meman nagar fire station,,,Navrangpura
7530,ICL1127732,Ananya Ayurveda & Panchkarma Hospital,"Bopal Road, Nandanpark Society, Near By Inductotherm Factory Bus Stop, Bopal",Ahmedabad,380058,Gujarat,,Health,Hospitals,23.031661,72.471423,9898998326,,11:30 AM TO 11:00 PM,,"bopal road, nandanpark society, near by inductotherm factory bus stop, bopal",india,"['bopal', 'near by inductotherm factory bus stop', 'nandanpark society', 'bopal road']",,,Bopal road,Near by inductotherm factory bus stop,,,
7531,ICL7181821,The Clinic,"Gf/14, Abhishree Complex, Opp Star India Bazar, Satellite Main Raod, Near Jodhpur Char Rasta",Ahmedabad,380015,Gujarat,,Health,Clinics,23.0261666,72.5237,9879296622,,09:30 AM TO 09:00 PM,,"gf/14, abhishree complex, opp star india bazar, satellite main raod, near jodhpur char rasta",india,"['gf/14', 'abhishree complex', 'near jodhpur char rasta', 'opp star india bazar', 'satellite main raod']",,,Near jodhpur char rasta,"Near jodhpur char rasta, Opp star india bazar",,,Near jodhpur char rasta
7532,ICL4091965,Vyas Dr Hetal S,"215, Saman Complex, Premchand Nagar Road, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.03014124,72.52687114,9376180291,,10:00 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,,"215, saman complex, premchand nagar road, vastrapur",india,"['saman complex', '215', 'premchand nagar road', 'vastrapur']",,,Premchand nagar road,,,,Vastrapur
7533,ICL4342111,Madhav Hospital,"Sardar Road, Near State Bank India Atm, Thakkarbapa Nagar",Ahmedabad,382350,Gujarat,,Health,Hospitals,23.04361,72.649783,9904111556,,09:00 AM TO 10:00 PM,,"sardar road, near state bank india atm, thakkarbapa nagar",india,"['thakkarbapa nagar', 'near state bank india atm', 'sardar road']",,,Sardar road,Near state bank india atm,,,
7534,ICL8593369,Gaurang P Gandhi Ms Fica,"Gandhi Urocare, 312, Span Trade Centre, Paldi",Ahmedabad,380006,Gujarat,,Health,Doctor,23.0162333,72.5664333,7926580438,,10:30 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,,"gandhi urocare, 312, span trade centre, paldi",india,"['span trade centre', 'gandhi urocare', 'paldi', '312']",,,,,,,
7535,ICL26625864,Post Office - Bhat B.O,"Bhat, Taluka Dascroi, District Ahmedabad",Ahmedabad,382210,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,22.87664559,72.46359362,18002666868,,09:00 AM TO 06:00 PM,,"bhat, taluka dascroi, district ahmedabad",india,"['bhat', 'taluka dascroi', 'district ahmedabad']",,,,,,District ahmedabad,Taluka dascroi
7536,ICL5089809,Shrinidhi Maternity & Medical Nursing Home,"A-5, Gold Coin Complex, Jodhpur Char Rasta, Satellite",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.02559973,72.52718149,9825010330,,09:00 AM TO 10:30 PM,,"a-5, gold coin complex, jodhpur char rasta, satellite",india,"['gold coin complex', 'jodhpur char rasta', 'a-5', 'satellite']",,,Jodhpur char rasta,,,,Jodhpur char rasta
7537,ICL3299476,Jeevandeep Clinic,"21, Kameshwar Complex, Canal Road, Ghodasar",Ahmedabad,380050,Gujarat,,Health,Clinics,22.9711,72.6172666,9825772825,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,,"21, kameshwar complex, canal road, ghodasar",india,"['ghodasar', '21', 'canal road', 'kameshwar complex']",,,Canal road,,,,
7538,ICL3931111,R. K. Tutorial The Career Institute,"Bopal Road, Near By Poojan Apartment, Bopal",Ahmedabad,380058,Gujarat,,Education,Coaching / Training Centers,23.032042,72.458707,9727719662,,08:00 AM TO 12:00 PM AND 02:00 PM TO 09:00 PM,,"bopal road, near by poojan apartment, bopal",india,"['bopal', 'near by poojan apartment', 'bopal road']",,,Bopal road,Near by poojan apartment,Near by poojan apartment,,
7539,ICL7872196,Lakshya Education,"421, Orange Mall, Near Bus Station, Kalol Highway Road, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Colleges,23.11481564,72.58390374,9428813985,7923299246,09:30 AM TO 05:00 PM,,"421, orange mall, near bus station, kalol highway road, chandkheda",india,"['kalol highway road', '421', 'orange mall', 'chandkheda', 'near bus station']",,,Kalol highway road,Near bus station,,,
7540,ICL7945442,Ashora Dental Clinic,"Near Hotel Ratna Palace, Sabarmati",Ahmedabad,380005,Gujarat,,Health,Clinics,23.086988,72.592049,9898337500,,10:00 AM TO 01:30 PM AND 06:00 PM TO 09:30 PM,,"near hotel ratna palace, sabarmati",india,"['sabarmati', 'near hotel ratna palace']",,,,Near hotel ratna palace,,,
7541,ICL3931921,Dr Parthiv Mehta - (Nidhi Hospital),"Stadium Commerce Road, Near Indigrow Institute Of Professional Studies, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.04014,72.561415,7940232121,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,,"stadium commerce road, near indigrow institute of professional studies, navrangpura",india,"['stadium commerce road', 'near indigrow institute of professional studies', 'navrangpura']",,Daman and Diu,Stadium commerce road,Near indigrow institute of professional studies,,,Navrangpura
7542,ICL0482856,Siddhi Group (Tution,"B-204, Karnavati Complex, Near 137'S Bus Stop, Bapunagar",Ahmedabad,380024,Gujarat,,Education,Coaching / Training Centers,23.03359476,72.63514957,9725660790,9925135994,09:30 AM TO 10:30 PM,,"b-204, karnavati complex, near 137's bus stop, bapunagar",india,"['bapunagar', 'karnavati complex', ""near 137's bus stop"", 'b-204']",,,,Near 137's bus stop,,,
7543,ICL0373107,Dr. Vivek A. Kaduskar,"2, Gordhan Bhuvan, Bhullabhai Park, Opp. Surya Complex",Ahmedabad,380022,Gujarat,,Health,Doctor,23.0106121,72.5917381,7925358398,,10:00 AM TO 11:00 PM,,"2, gordhan bhuvan, bhullabhai park, opp. surya complex",india,"['gordhan bhuvan', '2', 'bhullabhai park', 'opp. surya complex']",,,,Opp. surya complex,,,
7544,ICL2425081,Dr Mbbs Family Physician,"A-4, Jimendra Shopping Com, Veshav Park, Judges Bunglow Road, Opp Akash Tower, Bodakdev",Ahmedabad,380054,Gujarat,,Health,Doctor,23.036646,72.518024,9879023501,,09:00 AM TO 09:00 PM,,"a-4, jimendra shopping com, veshav park, judges bunglow road, opp akash tower, bodakdev",india,"['veshav park', 'opp akash tower', 'bodakdev', 'judges bunglow road', 'jimendra shopping com', 'a-4']",,,Judges bunglow road,"Jimendra shopping com, Opp akash tower",,,
7545,ICL6195922,Smvs Swaminarayan Mandir,"No 6, Neelkanth Mahadev Road, Ghatlodiya",Ahmedabad,380061,Gujarat,,Religion,Temples,23.073387,72.546244,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"no 6, neelkanth mahadev road, ghatlodiya",india,"['ghatlodiya', 'no 6', 'neelkanth mahadev road']",,,Neelkanth mahadev road,,,,
7546,ICL0514655,Bharatkumar Shantilal Shah,"11, Pir Mohmad Mansion, Relief Road, Gheekanta Crossing",Ahmedabad,380001,Gujarat,,Health,Doctor,23.027691,72.587512,7925508091,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,,"11, pir mohmad mansion, relief road, gheekanta crossing",india,"['relief road', 'gheekanta crossing', '11', 'pir mohmad mansion']",,,Relief road,,,,
7547,ICL4577477,Asia English School,"O 1/A Sur, Near Ise Park, Opposite Drive In Cinema, Thaltej Road",Ahmedabad,380054,Gujarat,www.asiaenglishschool.net,Education,Schools,23.0505957,72.4981678,7926856446,7926856448,09:00 AM TO 01:00 PM,,"o 1/a sur, near ise park, opposite drive in cinema, thaltej road",india,"['opposite drive in cinema', 'thaltej road', 'o 1/a sur', 'near ise park']",,,Thaltej road,"Near ise park, Opposite drive in cinema",,,
7548,ICL3605656,Priya Medical Store,"Nikol Road, Anjana Park, Opp Krishna Apartment, Naroda",Ahmedabad,382330,Gujarat,,Health,Pharmacies,23.069885,72.659576,9974723748,,09:30 AM TO 10:00 PM,,"nikol road, anjana park, opp krishna apartment, naroda",india,"['naroda', 'anjana park', 'nikol road', 'opp krishna apartment']",,,Nikol road,Opp krishna apartment,Opp krishna apartment,,
7549,ICL6813903,Medico Dental Clinic,"J/3, 4, Birju Apartment, Opp Azad Society Polytechnic, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Clinics,23.02704,72.538932,9824031760,,11:00 AM TO 09:00 PM,,"j/3, 4, birju apartment, opp azad society polytechnic, ambavadi",india,"['j/3', 'birju apartment', 'opp azad society polytechnic', '4', 'ambavadi']",,,,Opp azad society polytechnic,Birju apartment,,
7550,ICL7911166,English Export,"25, Maninagar Road, Radhavallabh Colony, Opposite Shree Saraswati Mandir Prathmik School, Khokhra Mehmadabad",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.9956888,72.607803,9974374757,,08:00 AM TO 11:00 PM,,"25, maninagar road, radhavallabh colony, opposite shree saraswati mandir prathmik school, khokhra mehmadabad",india,"['radhavallabh colony', 'khokhra mehmadabad', 'opposite shree saraswati mandir prathmik school', 'maninagar road', '25']",,,Maninagar road,Opposite shree saraswati mandir prathmik school,,,
7551,ICL0966033,Gracious Academy,"Shop No.20, Shyam -5 Opposite Ghanshyam Nagar, Near Noble Nagar, Noble Road, Noble Nagar, Near Lic India",Ahmedabad,382340,Gujarat,,Education,Coaching / Training Centers,23.090611,72.656169,8980428506,,08:00 AM TO 12:00 PM AND 04:30 PM TO 08:30 PM,,"shop no.20, shyam -5 opposite ghanshyam nagar, near noble nagar, noble road, noble nagar, near lic india",india,"['near noble nagar', 'shop no.20', 'shyam -5 opposite ghanshyam nagar', 'noble nagar', 'noble road', 'near lic india']",,,Noble road,"Shyam -5 opposite ghanshyam nagar, Near noble nagar, Near lic india",Shop no.20,,
7552,ICL5968307,Vardhaman Medical Store,"15, Chanakya Plaza, New C G Road, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Pharmacies,23.1088,72.5910333,9898082318,,08:00 AM TO 11:00 PM,,"15, chanakya plaza, new c g road, chandkheda",india,"['15', 'chanakya plaza', 'chandkheda', 'new c g road']",,,New c g road,,,,
7553,ICL7692149,Mediplus Pharmacy,"Hina Teacher, Royal Park Society, Next To Fd School, Juhapura",Ahmedabad,380055,Gujarat,,Health,Pharmacies,22.99461174,72.53356934,9099333992,,08:00 AM TO 11:00 PM,,"hina teacher, royal park society, next to fd school, juhapura",india,"['next to fd school', 'hina teacher', 'juhapura', 'royal park society']",,,,Next to fd school,,,Juhapura
7554,ICL22214738,Bank Of Baroda,"Bkdn0110328, 1 Ghiyanagar Opp Amts Bus Stop Naroda, Ahmadabad City",Ahmedabad,382330,Gujarat,,Govt. Office,Aadhar Centre,23.07657511,72.65553897,18002584455,,10:00 AM TO 02:00 PM,,"bkdn0110328, 1 ghiyanagar opp amts bus stop naroda, ahmadabad city",india,"['ahmadabad city', 'bkdn0110328', '1 ghiyanagar opp amts bus stop naroda']",110328,,,1 ghiyanagar opp amts bus stop naroda,,,
7555,ICL2615426,Shree Satavish Dashaporvad Vidhya Mandir,"Chimanlal Girdharlal Road, Vasant Vihar, Navrangpura",Ahmedabad,380009,Gujarat,,Religion,Temples,23.035916,72.560289,,,06:30 AM TO 10:00 AM AND 05:00 PM TO 09:30 PM,,"chimanlal girdharlal road, vasant vihar, navrangpura",india,"['chimanlal girdharlal road', 'vasant vihar', 'navrangpura']",,,Chimanlal girdharlal road,,,,Navrangpura
7556,ICL5287034,Soni Group Tuition,"Near Dhana Suthars Pole, Gajjars Chowk, Relief Road",Ahmedabad,380001,Gujarat,,Education,Coaching / Training Centers,23.0284826,72.5905078,9825909420,,10:00 AM TO 07:00 PM,,"near dhana suthars pole, gajjars chowk, relief road",india,"['gajjars chowk', 'near dhana suthars pole', 'relief road']",,,Relief road,Near dhana suthars pole,,,
7557,ICL8293699,Malhotra School Vehicle Service,"12 Aakar Society, Near Saman Complex, Sattleeite, Premchand Nagar",Ahmedabad,380015,Gujarat,,Education,Schools,23.02879403,72.52708654,9327054118,,09:30 AM TO 03:30 PM,,"12 aakar society, near saman complex, sattleeite, premchand nagar",india,"['12 aakar society', 'premchand nagar', 'near saman complex', 'sattleeite']",,,,Near saman complex,,,
7558,ICL1816439,Benchmark Institutes,"1St Floor, Tirth Bhumi Residency, New India Colony Road, Opp. D-Mart, Ankur Chokadi, New India Colony, Nikol",Ahmedabad,380049,Gujarat,,Education,Coaching / Training Centers,23.0563028,72.6712005,9409569166,,09:00 AM TO 12:00 PM AND 04:00 PM TO 09:00 PM,,"1st floor, tirth bhumi residency, new india colony road, opp. d-mart, ankur chokadi, new india colony, nikol",india,"['tirth bhumi residency', 'new india colony road', 'ankur chokadi', 'opp. d-mart', 'nikol', 'new india colony', '1st floor']",,,New india colony road,Opp. d-mart,,,
7559,ICL24077725,Ippb,"Juhapura Post Office, Rasula Park Society Juhapura",Ahmedabad,380055,Gujarat,,Govt. Office,Aadhar Centre,22.9955094,72.52810114,1123362148,,10:00 AM TO 02:00 PM,,"juhapura post office, rasula park society juhapura",india,"['rasula park society juhapura', 'juhapura post office']",,,,Juhapura post office,,,"Rasula park society juhapura, Juhapura post office"
7560,ICL7184148,Shree Aashapuri Mataji Temple,"Anandshankar Dhurav Road, Pandit Ji Pole, Raipur, Near Axis Bank Atm",Ahmedabad,380001,Gujarat,,Religion,Temples,23.020835,72.591942,,,06:00 AM TO 09:30 AM AND 05:30 PM TO 08:00 PM,,"anandshankar dhurav road, pandit ji pole, raipur, near axis bank atm",india,"['near axis bank atm', 'anandshankar dhurav road', 'raipur', 'pandit ji pole']",,,Anandshankar dhurav road,Near axis bank atm,,,Raipur
7561,ICL15025749,Post Office - Bopal S.O,"Bopal, Taluka Daskroi, District Ahmedabad",Ahmedabad,380058,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.0371442,72.45873917,18002666868,,09:00 AM TO 06:00 PM,,"bopal, taluka daskroi, district ahmedabad",india,"['bopal', 'taluka daskroi', 'district ahmedabad']",,,,,,District ahmedabad,Taluka daskroi
7562,ICL2177585,Bothra Classes,"Eashwar Krupa Campus, S D A Hi Society School, Methodist Church, Mani Nagar",Ahmedabad,380008,Gujarat,www.bothraclasses.com,Education,Coaching / Training Centers,22.990857,72.620419,9099983998,,09:00 AM TO 09:00 PM,,"eashwar krupa campus, s d a hi society school, methodist church, mani nagar",india,"['mani nagar', 'eashwar krupa campus', 's d a hi society school', 'methodist church']",,,,,,Methodist church,
